name_urn,name,language_urn,language,gender,name_type
Q20830308,Guus,Q7411,Dutch,male,firstname
Q20830350,Tygo,Q7411,Dutch,male,firstname
Q20830958,Ribamar,Q5146,Portuguese,male,firstname
Q20853566,Jan-Willem,Q7411,Dutch,male,firstname
Q20856268,Luis María,Q1321,Spanish,male,firstname
Q20856649,Josep Lluís,Q7026,Catalan,male,firstname
Q20856658,José Luis,Q1321,Spanish,male,firstname
Q20859412,Hendrikus,Q7411,Dutch,male,firstname
Q20871286,Emyr,Q9309,Welsh,male,firstname
Q20872537,Irvin,Q1860,English,male,firstname
Q20872559,Steen,Q9035,Danish,male,firstname
Q20882486,Garfield,Q1860,English,male,firstname
Q20893352,Remy,Q7411,Dutch,male,firstname
Q20898711,Camiel,Q7411,Dutch,male,firstname
Q20899003,Charles-Joseph,Q150,French,male,firstname
Q20903083,Sigurður,Q294,Icelandic,male,firstname
Q20908806,Israël,Q7411,Dutch,male,firstname
Q20918363,Michèl,Q7411,Dutch,male,firstname
Q20925029,Hielke,Q7411,Dutch,male,firstname
Q20936631,Asahel,Q9288,Hebrew,male,firstname
Q18515532,Bertrando,Q652,Italian,male,firstname
Q18517673,Izidor,Q9063,Slovene,male,firstname
Q18517675,Izydor,Q809,Polish,male,firstname
Q18533467,Doug,Q1860,English,male,firstname
Q18534268,Rubén,Q1321,Spanish,male,firstname
Q18535317,Vladimír,Q9067,Hungarian,male,firstname
Q18536346,İsa,Q256,Turkish,male,firstname
Q18545948,Floris,Q7411,Dutch,male,firstname
Q18546206,Godefroy,Q150,French,male,firstname
Q18546250,Othon,Q9129,Greek,male,firstname
Q18547869,Amato,Q652,Italian,male,firstname
Q18551920,Ambrogio,Q652,Italian,male,firstname
Q18552177,Alonso,Q1321,Spanish,male,firstname
Q18552466,Wilson,Q1860,English,male,firstname
Q18555768,Jofre,Q7026,Catalan,male,firstname
Q18559561,Leopoldo,Q652,Italian,male,firstname
Q18563344,Fredericus,Q7411,Dutch,male,firstname
Q18564731,Douwe,Q7411,Dutch,male,firstname
Q18571940,Vitold,Q9067,Hungarian,male,firstname
Q18571941,Vitoldus,Q397,Latin,male,firstname
Q18572334,Willie,Q7411,Dutch,male,firstname
Q18572888,Q18572888,Q13286,Lower Sorbian,male,firstname
Q18579268,Burcardo,Q652,Italian,male,firstname
Q18579290,Burchard,Q188,German,male,firstname
Q18584934,Klemento,Q143,Esperanto,male,firstname
Q18584935,Kelemen,Q9067,Hungarian,male,firstname
Q18606130,Nobunaga,Q1816184,Late Middle Japanese,male,firstname
Q18606238,Eliano,Q652,Italian,male,firstname
Q18606368,Pehr,Q9027,Swedish,male,firstname
Q18606481,Galéran,Q150,French,male,firstname
Q18607880,Henning,Q294,Icelandic,male,firstname
Q18607972,Mirone,Q652,Italian,male,firstname
Q18607973,Miron,Q809,Polish,male,firstname
Q18608777,Gaudenzio,Q652,Italian,male,firstname
Q18609094,Franck,Q150,French,male,firstname
Q18609696,Jeff,Q1860,English,male,firstname
Q18609924,Meindert,Q7411,Dutch,male,firstname
Q18610169,Lincoln,Q1860,English,male,firstname
Q18611510,Wouter,Q7411,Dutch,male,firstname
Q18624111,Fiorenzo,Q652,Italian,male,firstname
Q18624552,Giampiero,Q652,Italian,male,firstname
Q18626176,Janek,Q809,Polish,male,firstname
Q18626320,Bertus,Q7411,Dutch,male,firstname
Q18627182,Bartholomeus,Q7411,Dutch,male,firstname
Q18627251,Gerben,Q7411,Dutch,male,firstname
Q18627551,Samuele,Q652,Italian,male,firstname
Q18635446,Pierre-Laurent,Q150,French,male,firstname
Q18638754,Joannes,Q7411,Dutch,male,firstname
Q18640818,Pēteris,Q9078,Latvian,male,firstname
Q18642254,Diederik,Q7411,Dutch,male,firstname
Q18642368,Sytze,Q7411,Dutch,male,firstname
Q18643329,Tatsuoki,Q5287,Japanese,male,firstname
Q18645188,Agostino,Q652,Italian,male,firstname
Q18646085,Cheol-hyeon,Q9176,Korean,male,firstname
Q18648001,Castor,Q397,Latin,male,firstname
Q18655661,Francesco Saverio,Q652,Italian,male,firstname
Q18655662,Franz Xaver,Q188,German,male,firstname
Q18655671,Francisco Javier,Q1321,Spanish,male,firstname
Q18667327,Mattheus,Q7411,Dutch,male,firstname
Q18668474,Серафим,Q7737,Russian,male,firstname
Q18670193,Carel,Q7411,Dutch,male,firstname
Q18670418,Wessel,Q7411,Dutch,male,firstname
Q18670563,Sander,Q7411,Dutch,male,firstname
Q18674686,Godfried,Q7411,Dutch,male,firstname
Q18681577,Antônio,Q750553,Brazilian Portuguese,male,firstname
Q18695825,Domingos,Q5146,Portuguese,male,firstname
Q18697308,Fábio,Q5146,Portuguese,male,firstname
Q18697349,Mikel,Q8752,Basque,male,firstname
Q19915029,Pons,Q150,French,male,firstname
Q19915099,Mustapha,Q7411,Dutch,male,firstname
Q19928644,Marc-Antoine,Q150,French,male,firstname
Q19931820,Seigo,Q5287,Japanese,male,firstname
Q19936362,Semyon,Q7737,Russian,male,firstname
Q19938101,Dumitru,Q7913,Romanian,male,firstname
Q19938241,Ingimar,Q294,Icelandic,male,firstname
Q19938339,Romuald,Q809,Polish,male,firstname
Q19941563,Jae-joong,Q9176,Korean,male,firstname
Q19941564,Dong-wan,Q9176,Korean,male,firstname
Q19941570,Sun-ho,Q9176,Korean,male,firstname
Q19948145,Thaddée,Q150,French,male,firstname
Q19948377,Huib,Q7411,Dutch,male,firstname
Q19953396,Erlendur,Q294,Icelandic,male,firstname
Q19961034,Woody,Q1860,English,male,firstname
Q19961038,Hajime,Q5287,Japanese,male,firstname
Q19961039,Yoshitaka,Q5287,Japanese,male,firstname
Q19961048,Onorio,Q652,Italian,male,firstname
Q19961110,Katsuya,Q5287,Japanese,male,firstname
Q19961116,Fulgencio,Q1321,Spanish,male,firstname
Q19962794,Theophanes,Q1860,English,male,firstname
Q19963002,Kenichi,Q5287,Japanese,male,firstname
Q19963443,Ignati,Q7737,Russian,male,firstname
Q19963448,Koit,Q9072,Estonian,male,firstname
Q19963463,Vootele,Q9072,Estonian,male,firstname
Q19963468,Ats,Q9072,Estonian,male,firstname
Q19967472,Ábrahám,Q9067,Hungarian,male,firstname
Q19967494,Dolf,Q7411,Dutch,male,firstname
Q19967497,Dov,Q9288,Hebrew,male,firstname
Q19967501,Emmerich,Q188,German,male,firstname
Q19967502,Eren,Q256,Turkish,male,firstname
Q19967515,Guerino,Q652,Italian,male,firstname
Q19967527,Kubilay,Q256,Turkish,male,firstname
Q19967544,Önder,Q256,Turkish,male,firstname
Q19967562,Shkëlzen,Q8748,Albanian,male,firstname
Q19967566,Stanko,Q9063,Slovene,male,firstname
Q19967580,Villi,Q294,Icelandic,male,firstname
Q19967738,Andrija,Q6654,Croatian,male,firstname
Q19967789,Bonifacius,Q397,Latin,male,firstname
Q19967840,Demian,Q7411,Dutch,male,firstname
Q19967874,Enes,Q7411,Dutch,male,firstname
Q19967876,Erkan,Q256,Turkish,male,firstname
Q19967878,Ermir,Q8748,Albanian,male,firstname
Q19967892,Fosco,Q652,Italian,male,firstname
Q19967925,Granit,Q8748,Albanian,male,firstname
Q19967931,Gürkan,Q256,Turkish,male,firstname
Q19968007,Janko,Q9063,Slovene,male,firstname
Q19968027,Jonael,Q150,French,male,firstname
Q19968122,Krunoslav,Q6654,Croatian,male,firstname
Q19968187,Mirco,Q652,Italian,male,firstname
Q19968235,Nadir,Q256,Turkish,male,firstname
Q19968274,Petrit,Q8748,Albanian,male,firstname
Q19968310,Remigi,Q652,Italian,male,firstname
Q19968323,Rio,Q20923490,multiple languages,male,firstname
Q19968396,Thom,Q7411,Dutch,male,firstname
Q19968404,Timotheus,Q7411,Dutch,male,firstname
Q19968438,Vittore,Q652,Italian,male,firstname
Q19968464,Yvo,Q7411,Dutch,male,firstname
Q19968620,Santi,Q1321,Spanish,male,firstname
Q19969002,Benignus,Q397,Latin,male,firstname
Q19969236,Spartaco,Q652,Italian,male,firstname
Q19969239,Yong,Q20923490,multiple languages,male,firstname
Q19818119,Onur,Q256,Turkish,male,firstname
Q19818126,Erol,Q7411,Dutch,male,firstname
Q19818134,Abdul,Q7411,Dutch,male,firstname
Q19818135,Oleksandr,Q8798,Ukrainian,male,firstname
Q19818192,Tor,Q1412,Finnish,male,firstname
Q19818193,Þór,Q294,Icelandic,male,firstname
Q19819739,Joop,Q7411,Dutch,male,firstname
Q19819741,Shaun,Q1860,English,male,firstname
Q19819744,Robbie,Q7411,Dutch,male,firstname
Q19819747,Irving,Q1860,English,male,firstname
Q19819750,Rich,Q1860,English,male,firstname
Q19819761,Mitch,Q7411,Dutch,male,firstname
Q19819765,Hank,Q1860,English,male,firstname
Q19819780,Noah,Q7411,Dutch,male,firstname
Q19819785,Honoré,Q150,French,male,firstname
Q19819786,Bolesław,Q809,Polish,male,firstname
Q19819789,Ferruccio,Q652,Italian,male,firstname
Q19819797,Léopold,Q150,French,male,firstname
Q19819798,Mickey,Q7411,Dutch,male,firstname
Q19819805,Götz,Q188,German,male,firstname
Q19822757,Vaios,Q9129,Greek,male,firstname
Q19825032,Mehdi,Q13955,Arabic,male,firstname
Q19825033,Vince,Q7411,Dutch,male,firstname
Q19825038,Abbas,Q13955,Arabic,male,firstname
Q19826106,Anselmo,Q652,Italian,male,firstname
Q19826110,Nicolae,Q7913,Romanian,male,firstname
Q19826115,Dragan,Q9063,Slovene,male,firstname
Q19826119,Elliott,Q1860,English,male,firstname
Q19826472,Archie,Q1860,English,male,firstname
Q19826485,Harrison,Q1860,English,male,firstname
Q19826490,Gheorghe,Q7913,Romanian,male,firstname
Q19826493,Elliot,Q1860,English,male,firstname
Q19826722,Lammert,Q7411,Dutch,male,firstname
Q19827664,Dustin,Q7411,Dutch,male,firstname
Q19827676,Eyvindur,Q294,Icelandic,male,firstname
Q19827701,Ketill,Q294,Icelandic,male,firstname
Q19827830,Rene,Q7411,Dutch,male,firstname
Q19828472,Bjarki,Q294,Icelandic,male,firstname
Q19828517,Valeri,Q7026,Catalan,male,firstname
Q19828535,Sylvester,Q7411,Dutch,male,firstname
Q19828977,Alexandros,Q9129,Greek,male,firstname
Q19828980,Ethan,Q1860,English,male,firstname
Q19828986,Erick,Q7411,Dutch,male,firstname
Q19828994,Newton,Q1860,English,male,firstname
Q19829440,Atanasio,Q1321,Spanish,male,firstname
Q19830582,Lodovico,Q652,Italian,male,firstname
Q19830589,Dawid,Q809,Polish,male,firstname
Q19830625,Otis,Q1860,English,male,firstname
Q19830664,Feliks,Q809,Polish,male,firstname
Q19831459,Tonino,Q652,Italian,male,firstname
Q19831800,Bárður,Q294,Icelandic,male,firstname
Q19831822,Ruud,Q7411,Dutch,male,firstname
Q19832216,Gastón,Q1321,Spanish,male,firstname
Q19832229,Stanislas,Q150,French,male,firstname
Q19838163,Johann Jakob,Q188,German,male,firstname
Q19838224,Nikolaj,Q9063,Slovene,male,firstname
Q19839067,Leroy,Q7411,Dutch,male,firstname
Q19839869,Arinobu,Q5287,Japanese,male,firstname
Q19839972,Chikara,Q5287,Japanese,male,firstname
Q19840936,Toshitada,Q5287,Japanese,male,firstname
Q19841079,Yanosuke,Q5287,Japanese,male,firstname
Q19844617,Dafydd,Q9309,Welsh,male,firstname
Q19844645,Sašo,Q9063,Slovene,male,firstname
Q19844663,Heiti,Q9072,Estonian,male,firstname
Q19844754,Bronislavo,Q143,Esperanto,male,firstname
Q18699663,Gonçalo,Q5146,Portuguese,male,firstname
Q18699849,Duarte,Q5146,Portuguese,male,firstname
Q18702129,Abdelaziz,Q7411,Dutch,male,firstname
Q18711969,Rémi,Q150,French,male,firstname
Q18720680,Steinn,Q294,Icelandic,male,firstname
Q18720681,Stein,Q7411,Dutch,male,firstname
Q18743442,Luiz,Q5146,Portuguese,male,firstname
Q18745290,Glyndwr,Q9309,Welsh,male,firstname
Q18747960,Azat,Q8785,Armenian,male,firstname
Q18748389,Ghenadie,Q7913,Romanian,male,firstname
Q18748670,Þrándur,Q294,Icelandic,male,firstname
Q18755442,José María,Q1321,Spanish,male,firstname
Q18755445,Dionigi,Q652,Italian,male,firstname
Q18759075,Konstantinos,Q9129,Greek,male,firstname
Q18759098,José Maria,Q5146,Portuguese,male,firstname
Q18760735,Eemi,Q1412,Finnish,male,firstname
Q18760738,Eppu,Q1412,Finnish,male,firstname
Q18760767,Jaakkima,Q1412,Finnish,male,firstname
Q18760780,Jooa,Q1412,Finnish,male,firstname
Q18760781,Joona,Q1412,Finnish,male,firstname
Q18760782,Joose,Q1412,Finnish,male,firstname
Q18760783,Juhana,Q1412,Finnish,male,firstname
Q18760785,Juuso,Q1412,Finnish,male,firstname
Q18760788,Kalervo,Q1412,Finnish,male,firstname
Q18760789,Kalev,Q9072,Estonian,male,firstname
Q18760792,Karri,Q1412,Finnish,male,firstname
Q18760798,Kauri,Q1412,Finnish,male,firstname
Q18760800,Kettil,Q9027,Swedish,male,firstname
Q18760812,Kustavi,Q1412,Finnish,male,firstname
Q18760813,Kuuno,Q1412,Finnish,male,firstname
Q18760822,Lassi,Q1412,Finnish,male,firstname
Q18760871,Mauritz,Q1412,Finnish,male,firstname
Q18760887,Milo,Q7411,Dutch,male,firstname
Q18760901,Nestori,Q1412,Finnish,male,firstname
Q18760914,Nuutti,Q1412,Finnish,male,firstname
Q18760915,Ohto,Q1412,Finnish,male,firstname
Q18760917,Oiva,Q1412,Finnish,male,firstname
Q18760922,Okko,Q1412,Finnish,male,firstname
Q18760926,Olli,Q1412,Finnish,male,firstname
Q18760930,Paavali,Q1412,Finnish,male,firstname
Q18760931,Pauli,Q1412,Finnish,male,firstname
Q18760932,Paulus,Q7411,Dutch,male,firstname
Q18760941,Päiviö,Q1412,Finnish,male,firstname
Q18760945,Raino,Q1412,Finnish,male,firstname
Q18760948,Reima,Q1412,Finnish,male,firstname
Q18760949,Reino,Q1412,Finnish,male,firstname
Q18760952,Roni,Q1412,Finnish,male,firstname
Q18760964,Sampsa,Q1412,Finnish,male,firstname
Q18760965,Samuli,Q1412,Finnish,male,firstname
Q18760968,Sasu,Q1412,Finnish,male,firstname
Q18760983,Sisu,Q1412,Finnish,male,firstname
Q18760987,Soini,Q1412,Finnish,male,firstname
Q18761000,Taito,Q1412,Finnish,male,firstname
Q18761008,Terno,Q1412,Finnish,male,firstname
Q18761011,Tiitus,Q1412,Finnish,male,firstname
Q18761016,Turo,Q1412,Finnish,male,firstname
Q18761020,Uljas,Q1412,Finnish,male,firstname
Q18761021,Uoti,Q1412,Finnish,male,firstname
Q18761022,Valio,Q1412,Finnish,male,firstname
Q18761028,Veikka,Q1412,Finnish,male,firstname
Q18761032,Vertti,Q1412,Finnish,male,firstname
Q18761037,Ylermi,Q1412,Finnish,male,firstname
Q18761038,Yrjänä,Q1412,Finnish,male,firstname
Q18762226,Gijsbertus,Q7411,Dutch,male,firstname
Q18763662,Eudes,Q1473289,Middle French,male,firstname
Q18763664,Josep Maria,Q7026,Catalan,male,firstname
Q18808410,Egerton,Q1860,English,male,firstname
Q18812534,Modesto,Q652,Italian,male,firstname
Q18819826,Johns,Q1860,English,male,firstname
Q18823058,Karsten,Q7411,Dutch,male,firstname
Q18916826,Jeanlouis,Q150,French,male,firstname
Q18916867,Al,Q1860,English,male,firstname
Q18918290,Bjorn,Q7411,Dutch,male,firstname
Q18918830,Flórián,Q9067,Hungarian,male,firstname
Q18920947,Hernando,Q1321,Spanish,male,firstname
Q18920968,Fortunát,Q9067,Hungarian,male,firstname
Q18920981,Fortunatus,Q397,Latin,male,firstname
Q18924979,Roan,Q7411,Dutch,male,firstname
Q18940825,Juan Antonio,Q1321,Spanish,male,firstname
Q18941368,Tychon,Q7411,Dutch,male,firstname
Q18943612,Bryn,Q9309,Welsh,male,firstname
Q18946707,Sergej,Q9063,Slovene,male,firstname
Q18946741,Sergiusz,Q809,Polish,male,firstname
Q20942056,Denzel,Q7411,Dutch,male,firstname
Q20942068,Fedir,Q8798,Ukrainian,male,firstname
Q20950040,Willebrordus,Q7411,Dutch,male,firstname
Q20963065,Hibai,Q8752,Basque,male,firstname
Q20963135,Van,Q7411,Dutch,male,firstname
Q20963344,Milt,Q1860,English,male,firstname
Q20967824,Boy,Q7411,Dutch,male,firstname
Q20968145,Dominicus,Q7411,Dutch,male,firstname
Q20968208,Lucjusz,Q809,Polish,male,firstname
Q20968243,Łazarz,Q809,Polish,male,firstname
Q20968432,Hermannus,Q7411,Dutch,male,firstname
Q20968433,Fokko,Q7411,Dutch,male,firstname
Q20971248,Maryn,Q809,Polish,male,firstname
Q20971553,Metody,Q809,Polish,male,firstname
Q20971659,Hlieb,Q9091,Belarusian,male,firstname
Q20972277,Jitse,Q7411,Dutch,male,firstname
Q20972452,Friso,Q7411,Dutch,male,firstname
Q20972526,Toon,Q7411,Dutch,male,firstname
Q20972527,Freek,Q7411,Dutch,male,firstname
Q20973200,Langley,Q1860,English,male,firstname
Q20985294,Barrington,Q1860,English,male,firstname
Q20991852,Iolo,Q9309,Welsh,male,firstname
Q20991857,Emrys,Q9309,Welsh,male,firstname
Q20995570,Abdur Rahim,Q13955,Arabic,male,firstname
Q20998301,Dorin,Q7913,Romanian,male,firstname
Q21002451,Davey,Q7411,Dutch,male,firstname
Q21010824,Jean-Augustin,Q150,French,male,firstname
Q21012587,Pankracy,Q809,Polish,male,firstname
Q21012799,Cleofonte,Q652,Italian,male,firstname
Q21018632,Geraint,Q9309,Welsh,male,firstname
Q21018734,Sabri,Q256,Turkish,male,firstname
Q21019982,Ifor,Q9309,Welsh,male,firstname
Q21020650,Idwal,Q9309,Welsh,male,firstname
Q21020747,Bowen,Q1860,English,male,firstname
Q21020809,Elbertus,Q7411,Dutch,male,firstname
Q21030083,Richardus,Q7411,Dutch,male,firstname
Q21031079,Rogier,Q7411,Dutch,male,firstname
Q21031108,Rik,Q7411,Dutch,male,firstname
Q21032383,Huibert,Q7411,Dutch,male,firstname
Q21034663,Xabier,Q8752,Basque,male,firstname
Q21034772,Gerhardus,Q7411,Dutch,male,firstname
Q21038715,Illtyd,Q9309,Welsh,male,firstname
Q21039056,Winicjusz,Q809,Polish,male,firstname
Q21041546,Radomił,Q809,Polish,male,firstname
Q21042810,Ty,Q1860,English,male,firstname
Q21043147,Daigo,Q5287,Japanese,male,firstname
Q21044060,Uuras,Q1412,Finnish,male,firstname
Q21054925,Akiyoshi,Q5287,Japanese,male,firstname
Q21054936,Yoshitsugu,Q5287,Japanese,male,firstname
Q21055015,Mostafa,Q7411,Dutch,male,firstname
Q21055036,Kormákur,Q294,Icelandic,male,firstname
Q21055695,Trausti,Q294,Icelandic,male,firstname
Q21056392,Baldvin,Q294,Icelandic,male,firstname
Q21056409,Niek,Q7411,Dutch,male,firstname
Q21056413,Robbert,Q7411,Dutch,male,firstname
Q21056414,Sjaak,Q7411,Dutch,male,firstname
Q21056417,Jochem,Q7411,Dutch,male,firstname
Q21056426,Bennie,Q7411,Dutch,male,firstname
Q21056428,Martien,Q7411,Dutch,male,firstname
Q21056429,Tjerk,Q7411,Dutch,male,firstname
Q21056432,Giel,Q7411,Dutch,male,firstname
Q21056436,Maikel,Q7411,Dutch,male,firstname
Q21056440,Siem,Q7411,Dutch,male,firstname
Q21056443,Tjalling,Q7411,Dutch,male,firstname
Q21056445,Eelke,Q7411,Dutch,male,firstname
Q21056454,Gertjan,Q7411,Dutch,male,firstname
Q21056456,Rienk,Q7411,Dutch,male,firstname
Q21056460,Taeke,Q7411,Dutch,male,firstname
Q21057283,Birol,Q256,Turkish,male,firstname
Q21057643,Brigham,Q1860,English,male,firstname
Q21061062,Takaki,Q5287,Japanese,male,firstname
Q21061069,Gwilym,Q9309,Welsh,male,firstname
Q21061162,Aneurin,Q9309,Welsh,male,firstname
Q20000781,Rian,Q7411,Dutch,male,firstname
Q20000807,Rúben,Q294,Icelandic,male,firstname
Q20000888,Özgür,Q256,Turkish,male,firstname
Q20001015,Şahan,Q256,Turkish,male,firstname
Q20001043,Zakaria,Q7411,Dutch,male,firstname
Q20001054,Samet,Q256,Turkish,male,firstname
Q20001190,Ashwin,Q7411,Dutch,male,firstname
Q20001508,Thimo,Q7411,Dutch,male,firstname
Q20001665,Ayoub,Q7411,Dutch,male,firstname
Q20001694,Czścibor,Q809,Polish,male,firstname
Q20001778,Collin,Q7411,Dutch,male,firstname
Q20001815,Gian-Marco,Q652,Italian,male,firstname
Q20001888,Doruk,Q256,Turkish,male,firstname
Q20001976,Ramazan,Q7411,Dutch,male,firstname
Q20001985,Remi,Q7411,Dutch,male,firstname
Q20002199,Kadir,Q256,Turkish,male,firstname
Q20002226,Loan,Q150,French,male,firstname
Q20002236,Ścibor,Q809,Polish,male,firstname
Q20002250,Muhammet,Q7411,Dutch,male,firstname
Q20003567,Kristofer,Q294,Icelandic,male,firstname
Q20003754,Fjodor,Q9072,Estonian,male,firstname
Q20004097,Aurél,Q9067,Hungarian,male,firstname
Q20010092,Guidotto,Q652,Italian,male,firstname
Q20010250,Othmane,Q13955,Arabic,male,firstname
Q20010366,Bogumił,Q809,Polish,male,firstname
Q20011767,Zigmundas,Q9083,Lithuanian,male,firstname
Q20011778,Zikmund,Q9056,Czech,male,firstname
Q20011787,Sigismundus,Q397,Latin,male,firstname
Q20011835,Viggó,Q294,Icelandic,male,firstname
Q20011839,Pío,Q1321,Spanish,male,firstname
Q20017881,Brunhard,Q188,German,male,firstname
Q20019124,Sophus,Q294,Icelandic,male,firstname
Q20019867,Reinder,Q7411,Dutch,male,firstname
Q20020088,Cayetano,Q1321,Spanish,male,firstname
Q20020127,Chase,Q1860,English,male,firstname
Q20020130,Howie,Q1860,English,male,firstname
Q20020158,Radosław,Q809,Polish,male,firstname
Q20021732,Giosia,Q652,Italian,male,firstname
Q20024429,Azuma,Q5287,Japanese,male,firstname
Q20024952,Trisztán,Q9067,Hungarian,male,firstname
Q20024964,Tristão,Q5146,Portuguese,male,firstname
Q20047267,Rıza,Q256,Turkish,male,firstname
Q20054151,Jože,Q9063,Slovene,male,firstname
Q20054153,Vinko,Q9063,Slovene,male,firstname
Q20054154,Blaž,Q9063,Slovene,male,firstname
Q20054321,Matevž,Q9063,Slovene,male,firstname
Q20056468,Æthelred,Q42365,Old English,male,firstname
Q20084038,Izz,Q13955,Arabic,male,firstname
Q20087560,Gustaaf,Q7411,Dutch,male,firstname
Q20087913,Bartłomiej,Q809,Polish,male,firstname
Q20087917,Gustaw,Q809,Polish,male,firstname
Q20087923,Kacper,Q809,Polish,male,firstname
Q20087929,Remigiusz,Q809,Polish,male,firstname
Q20087930,Augustyn,Q809,Polish,male,firstname
Q20087936,Miłosz,Q809,Polish,male,firstname
Q20087938,Aleksy,Q809,Polish,male,firstname
